"Country Name","Indicator Name","Year","Observation Value","Nature","Obs_Status","Date Updated","Country Files","Footnote"
"Netherlands","Beach litter originating from national land-based sources ends in the Ocean","2018","30.7","M","A","2022-02-02","-","-"
"Netherlands","Beach litter originating from national land-based sources ends in the Ocean","2019","29.3","M","A","2022-02-02","-","-"
"Netherlands","Beach litter originating from national land-based sources ends in the Ocean","2020","23","M","A","2022-02-02","-","-"
"Netherlands","Beach litter originating from national land-based sources ends in the Ocean","2021","21.7","M","A","2022-02-02","-","-"
"Netherlands","Beach litter originating from national land-based sources ends in the Ocean","2022","31","M","A","2023-10-08","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2017","73.2","M","A","2022-02-02","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2018","75.6","M","A","2022-02-02","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2019","76.4","M","A","2022-02-02","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2020","78.9","M","A","2022-02-02","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2021","82.5","M","A","2022-02-02","-","-"
"New Zealand","Beach litter originating from national land-based sources ends in the Ocean","2022","79.6","M","A","2023-10-08","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2017","58.4","M","A","2022-02-02","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2018","58.5","M","A","2022-02-02","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2019","60.7","M","A","2022-02-02","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2020","56.1","M","A","2022-02-02","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2021","53","M","A","2022-02-02","-","-"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2022","51.2","M","A","2023-10-08","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2017","1.5","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2018","1.6","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2019","1.1","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2020","1.1","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2021","2.1","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2022","1.5","M","A","2023-10-08","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2017","34.8","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2018","37","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2019","42.7","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2020","27","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2021","34.7","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2022","29.2","M","A","2023-10-08","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2017","30.1","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2018","29.1","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2019","25.2","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2020","23.7","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2021","28.4","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2022","26.8","M","A","2023-10-08","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2017","33.8","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2018","32.6","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2019","36","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2020","34.7","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2021","34.8","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2022","30.5","M","A","2023-10-08","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2017","47.9","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2018","51.4","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2019","46.8","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2020","34.2","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2021","42","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2022","34.9","M","A","2023-10-08","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2017","32.2","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2018","32","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2019","27.3","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2020","28.3","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2021","24.5","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2022","24.5","M","A","2023-10-08","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2017","22.1","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2018","22","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2019","17.8","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2020","15.9","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2021","19.2","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2022","15.2","M","A","2023-10-08","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2017","15.2","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2018","15.2","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2019","13.6","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2020","14.2","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2021","17","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2022","15.7","M","A","2023-10-08","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2017","41.9","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2018","38.4","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2019","35.8","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2020","37.3","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2021","41.3","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2022","41.8","M","A","2023-10-08","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2017","7.5","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2018","23.2","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2019","13.8","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2020","15.5","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2021","15","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2022","16.5","M","A","2023-10-08","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2017","58.5","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2018","49.3","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2019","43.7","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2020","45.5","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2021","50.5","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2022","44.5","M","A","2023-10-08","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2017","2.8","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2018","2.6","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2019","1.9","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2020","2.2","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2021","2.2","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2022","2.7","M","A","2023-10-08","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2017","53.8","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2018","61.8","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2019","55.4","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2020","51.5","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2021","49.5","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2022","54.1","M","A","2023-10-08","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2017","49.2","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2018","24.4","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2019","32.5","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2020","29","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2021","37.5","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2022","43.1","M","A","2023-10-08","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2017","37.5","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2018","40","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2019","39.9","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2020","36.5","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2021","40.9","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2022","38.9","M","A","2023-10-08","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2017","50","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2018","47.2","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2019","47.3","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2020","57.1","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2021","59.6","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2022","67.2","M","A","2023-10-08","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2017","42","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2018","44.5","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2019","45.3","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2020","48.5","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2021","46.4","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2022","47.8","M","A","2023-10-08","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2017","42.3","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2018","40.9","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2019","41.7","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2020","40.6","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2021","43.2","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2022","43","M","A","2023-10-08","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2017","33.8","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2018","39.6","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2019","34.4","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2020","38.1","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2021","39.2","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2022","46.6","M","A","2023-10-08","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2017","3.4","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2018","6.8","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2019","3.8","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2020","4.3","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2021","2.8","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2022","4.9","M","A","2023-10-08","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2017","7","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2018","6.4","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2019","5.9","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2020","6.2","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2021","4.4","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2022","4.4","M","A","2023-10-08","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2017","30.4","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2018","25.9","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2019","23.9","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2020","24.1","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2021","18.1","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2022","23.5","M","A","2023-10-08","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2017","53.5","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2018","51.1","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2019","51.1","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2020","56.3","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2021","55.1","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2022","50","M","A","2023-10-08","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2017","0.7","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2018","0.8","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2019","0.3","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2020","0","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2021","1.1","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2022","0.7","M","A","2023-10-08","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2017","35","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2018","35.7","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2019","30.1","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2020","30.6","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2021","27.6","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2022","27.8","M","A","2023-10-08","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2017","26.2","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2018","27","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2019","21.8","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2020","31","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2021","27.9","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2022","26.6","M","A","2023-10-08","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2017","82.2","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2018","81.6","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2019","77.8","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2020","77.3","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2021","77.8","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2022","77.5","M","A","2023-10-08","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2017","39.5","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2018","44.2","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2019","38","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2020","38.4","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2021","35","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2022","35.7","M","A","2023-10-08","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2017","45.6","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2018","46","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2019","44.6","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2020","47.2","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2021","43","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2022","42.8","M","A","2023-10-08","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2017","6.8","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2018","6.5","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2019","4.5","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2020","7.5","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2021","4.8","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2022","5.4","M","A","2023-10-08","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2017","19.3","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2018","13.9","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2019","17.4","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2020","29.7","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2021","25.1","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2022","28.7","M","A","2023-10-08","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2017","12.3","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2018","25.8","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2019","22","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2020","13.3","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2021","21.1","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2022","19.9","M","A","2023-10-08","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2017","20.6","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2018","29.6","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2019","26.5","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2020","24.3","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2021","22.7","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2022","18.9","M","A","2023-10-08","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2017","26.5","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2018","20.5","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2019","20.3","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2020","20.9","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2021","21.9","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2022","28.3","M","A","2023-10-08","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2017","50.4","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2018","46.8","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2019","44.8","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2020","47.6","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2021","48.7","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2022","48.1","M","A","2023-10-08","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2017","0.2","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2018","1.2","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2019","0","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2020","0","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2021","0.6","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2022","1.8","M","A","2023-10-08","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2017","42.9","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2018","43.7","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2019","43.3","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2020","43.8","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2021","49","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2022","55.1","M","A","2023-10-08","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2017","28.4","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2018","30.3","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2019","26.3","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2020","32.1","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2021","29.7","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2022","32.2","M","A","2023-10-08","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2017","25.9","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2018","31.9","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2019","32.8","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2020","26.8","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2021","31","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2022","25.8","M","A","2023-10-08","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2017","29.8","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2018","24.6","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2019","31.7","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2020","24.2","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2021","28.1","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2022","26.3","M","A","2023-10-08","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2017","41.4","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2018","25.5","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2019","33.2","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2020","29.1","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2021","34.6","M","A","2022-02-02","-","-"
