"Country Name","Indicator Name","Year","Observation Value","Nature","Obs_Status","Date Updated","Country Files","Footnote"
"Nicaragua","Beach litter originating from national land-based sources ends in the Ocean","2022","21222","M","A","2023-10-08","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2017","7180","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2018","7546","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2019","5705","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2020","5784","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2021","10980","M","A","2022-02-02","-","-"
"Nigeria","Beach litter originating from national land-based sources ends in the Ocean","2022","8080","M","A","2023-10-08","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2017","73","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2018","81","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2019","97","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2020","63","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2021","83","M","A","2022-02-02","-","-"
"Norway","Beach litter originating from national land-based sources ends in the Ocean","2022","71","M","A","2023-10-08","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2017","96","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2018","97","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2019","87","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2020","84","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2021","103","M","A","2022-02-02","-","-"
"Oman","Beach litter originating from national land-based sources ends in the Ocean","2022","99","M","A","2023-10-08","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2017","26146","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2018","26365","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2019","30167","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2020","29930","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2021","30671","M","A","2022-02-02","-","-"
"Pakistan","Beach litter originating from national land-based sources ends in the Ocean","2022","27394","M","A","2023-10-08","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2017","34","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2018","38","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2019","36","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2020","27","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2021","34","M","A","2022-02-02","-","-"
"Palau","Beach litter originating from national land-based sources ends in the Ocean","2022","29","M","A","2023-10-08","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2017","6676","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2018","6949","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2019","6134","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2020","6533","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2021","5785","M","A","2022-02-02","-","-"
"Panama","Beach litter originating from national land-based sources ends in the Ocean","2022","5901","M","A","2023-10-08","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2017","8982","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2018","9327","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2019","7841","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2020","7210","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2021","8880","M","A","2022-02-02","-","-"
"Papua New Guinea","Beach litter originating from national land-based sources ends in the Ocean","2022","7184","M","A","2023-10-08","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2017","6468","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2018","6770","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2019","6280","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2020","6720","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2021","8249","M","A","2022-02-02","-","-"
"Peru","Beach litter originating from national land-based sources ends in the Ocean","2022","7731","M","A","2023-10-08","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2017","1022158","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2018","978280","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2019","947184","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2020","1012534","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2021","1147105","M","A","2022-02-02","-","-"
"Philippines","Beach litter originating from national land-based sources ends in the Ocean","2022","1182803","M","A","2023-10-08","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2017","35","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2018","114","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2019","70","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2020","81","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2021","80","M","A","2022-02-02","-","-"
"Poland","Beach litter originating from national land-based sources ends in the Ocean","2022","90","M","A","2023-10-08","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2017","673","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2018","593","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2019","544","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2020","583","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2021","662","M","A","2022-02-02","-","-"
"Portugal","Beach litter originating from national land-based sources ends in the Ocean","2022","594","M","A","2023-10-08","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2017","23","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2018","22","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2019","17","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2020","20","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2021","20","M","A","2022-02-02","-","-"
"Qatar","Beach litter originating from national land-based sources ends in the Ocean","2022","26","M","A","2023-10-08","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2017","3186","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2018","3831","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2019","3556","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2020","3400","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2021","3344","M","A","2022-02-02","-","-"
"Republic of Korea","Beach litter originating from national land-based sources ends in the Ocean","2022","3720","M","A","2023-10-08","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2017","1227","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2018","637","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2019","877","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2020","806","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2021","1064","M","A","2022-02-02","-","-"
"Romania","Beach litter originating from national land-based sources ends in the Ocean","2022","1247","M","A","2023-10-08","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2017","11947","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2018","13326","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2019","13764","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2020","12951","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2021","14862","M","A","2022-02-02","-","-"
"Russian Federation","Beach litter originating from national land-based sources ends in the Ocean","2022","14390","M","A","2023-10-08","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2017","25","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2018","25","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2019","26","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2020","32","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2021","34","M","A","2022-02-02","-","-"
"Saint Kitts and Nevis","Beach litter originating from national land-based sources ends in the Ocean","2022","39","M","A","2023-10-08","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2017","1127","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2018","1249","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2019","1315","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2020","1449","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2021","1416","M","A","2022-02-02","-","-"
"Saint Lucia","Beach litter originating from national land-based sources ends in the Ocean","2022","1488","M","A","2023-10-08","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2017","312","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2018","316","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2019","333","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2020","334","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2021","363","M","A","2022-02-02","-","-"
"Saint Vincent and the Grenadines","Beach litter originating from national land-based sources ends in the Ocean","2022","368","M","A","2023-10-08","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2017","384","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2018","471","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2019","424","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2020","483","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2021","508","M","A","2022-02-02","-","-"
"Samoa","Beach litter originating from national land-based sources ends in the Ocean","2022","614","M","A","2023-10-08","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2017","41","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2018","85","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2019","49","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2020","58","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2021","39","M","A","2022-02-02","-","-"
"Sao Tome and Principe","Beach litter originating from national land-based sources ends in the Ocean","2022","68","M","A","2023-10-08","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2017","283","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2018","271","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2019","255","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2020","277","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2021","200","M","A","2022-02-02","-","-"
"Saudi Arabia","Beach litter originating from national land-based sources ends in the Ocean","2022","206","M","A","2023-10-08","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2017","7210","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2018","6430","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2019","6157","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2020","6384","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2021","4900","M","A","2022-02-02","-","-"
"Senegal","Beach litter originating from national land-based sources ends in the Ocean","2022","6485","M","A","2023-10-08","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2017","23","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2018","23","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2019","24","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2020","27","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2021","27","M","A","2022-02-02","-","-"
"Seychelles","Beach litter originating from national land-based sources ends in the Ocean","2022","25","M","A","2023-10-08","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2017","147","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2018","178","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2019","75","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2020","8","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2021","269","M","A","2022-02-02","-","-"
"Sierra Leone","Beach litter originating from national land-based sources ends in the Ocean","2022","189","M","A","2023-10-08","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2017","12913","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2018","13746","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2019","12002","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2020","12544","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2021","11587","M","A","2022-02-02","-","-"
"Solomon Islands","Beach litter originating from national land-based sources ends in the Ocean","2022","11871","M","A","2023-10-08","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2017","734","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2018","790","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2019","661","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2020","966","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2021","891","M","A","2022-02-02","-","-"
"Somalia","Beach litter originating from national land-based sources ends in the Ocean","2022","864","M","A","2023-10-08","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2017","103608","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2018","107613","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2019","106290","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2020","108535","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2021","111799","M","A","2022-02-02","-","-"
"South Africa","Beach litter originating from national land-based sources ends in the Ocean","2022","113360","M","A","2023-10-08","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2017","3357","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2018","3924","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2019","3498","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2020","3636","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2021","3390","M","A","2022-02-02","-","-"
"Spain","Beach litter originating from national land-based sources ends in the Ocean","2022","3522","M","A","2023-10-08","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2017","31628","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2018","33382","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2019","33506","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2020","36457","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2021","33979","M","A","2022-02-02","-","-"
"Sri Lanka","Beach litter originating from national land-based sources ends in the Ocean","2022","34403","M","A","2023-10-08","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2017","747","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2018","745","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2019","528","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2020","918","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2021","596","M","A","2022-02-02","-","-"
"Sudan","Beach litter originating from national land-based sources ends in the Ocean","2022","686","M","A","2023-10-08","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2017","2495","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2018","1883","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2019","2439","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2020","4285","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2021","3707","M","A","2022-02-02","-","-"
"Suriname","Beach litter originating from national land-based sources ends in the Ocean","2022","4307","M","A","2023-10-08","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2017","75","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2018","164","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2019","145","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2020","90","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2021","146","M","A","2022-02-02","-","-"
"Sweden","Beach litter originating from national land-based sources ends in the Ocean","2022","140","M","A","2023-10-08","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2017","781","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2018","1173","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2019","1089","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2020","1026","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2021","980","M","A","2022-02-02","-","-"
"Syrian Arab Republic","Beach litter originating from national land-based sources ends in the Ocean","2022","831","M","A","2023-10-08","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2017","104078","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2018","84055","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2019","86455","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2020","91281","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2021","97829","M","A","2022-02-02","-","-"
"Thailand","Beach litter originating from national land-based sources ends in the Ocean","2022","128830","M","A","2023-10-08","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2017","5254","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2018","5102","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2019","5068","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2020","5528","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2021","5793","M","A","2022-02-02","-","-"
"Timor-Leste","Beach litter originating from national land-based sources ends in the Ocean","2022","5823","M","A","2023-10-08","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2017","60","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2018","368","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2019","0","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2020","15","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2021","216","M","A","2022-02-02","-","-"
"Togo","Beach litter originating from national land-based sources ends in the Ocean","2022","607","M","A","2023-10-08","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2017","172","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2018","183","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2019","188","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2020","196","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2021","224","M","A","2022-02-02","-","-"
"Tonga","Beach litter originating from national land-based sources ends in the Ocean","2022","256","M","A","2023-10-08","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2017","12544","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2018","14001","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2019","12608","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2020","15807","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2021","14927","M","A","2022-02-02","-","-"
"Trinidad and Tobago","Beach litter originating from national land-based sources ends in the Ocean","2022","16498","M","A","2023-10-08","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2017","31754","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2018","40859","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2019","43590","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2020","36604","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2021","43249","M","A","2022-02-02","-","-"
"Tunisia","Beach litter originating from national land-based sources ends in the Ocean","2022","36675","M","A","2023-10-08","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2017","142849","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2018","123348","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2019","164624","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2020","129179","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2021","153356","M","A","2022-02-02","-","-"
"Türkiye","Beach litter originating from national land-based sources ends in the Ocean","2022","146291","M","A","2023-10-08","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2017","14783","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2018","9529","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2019","12876","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2020","11590","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2021","14103","M","A","2022-02-02","-","-"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2022","15389","M","A","2023-10-08","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2017","73","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2018","39","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2019","74","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2020","66","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2021","76","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2022","73","M","A","2023-10-08","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2017","1141","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2018","1838","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2019","2249","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2020","1908","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2021","2427","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2022","2418","M","A","2023-10-08","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2017","69072","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2018","77313","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2019","84799","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2020","94065","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2021","88883","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2022","84527","M","A","2023-10-08","-","-"
